0.00284881,0.000339236,0.00140812,0.000264435,0.00242756,0.000121775,0.00118825,0.00725008,0.00138149,0.0172298,0.0172298,
0.00172216,0.00722981,0.000656564,0.00105568,0.000570213,0.000651969,0.000268071,0.00148895,0.00175046,0.0153939,0.0153939,
0.000134843,0.000265709,0.00133996,0.00161713,0.00835823,0.003109,0.0057709,0.00185907,0.0139676,0.0364224,0.0364224,
0.00108864,0.000634815,0.00396343,0.000413877,0.00719715,0.00128332,0.00890509,0.000336102,0.00520309,0.0290255,0.0290255,
0.000726524,0.00117207,0.000626237,0.000310082,0.00086417,0.000354903,0.000834709,0.000336772,7.44757e-05,0.00529994,0.00529994,
0.0188083,0.000140129,0.00144475,0.000579704,0.00315779,0.00221175,0.0015405,0.00460678,0.00153312,0.0340228,0.0340228,
2.30553e-05,4.46189e-05,4.7887e-05,0.000108668,4.78542e-05,0.000176228,0.000103572,3.67697e-05,9.99616e-05,0.000688614,0.000688614,
0.00229083,0.000999161,0.000858865,0.00333003,0.00195616,0.00059395,0.000586347,0.000757137,0.000170533,0.011543,0.011543,
0.00311513,0.000815698,4.42961e-05,0.000136276,0.000989005,0.000684785,0.000966322,0.000396045,0.00327561,0.0104232,0.0104232,
0.000432242,0.00420835,0.00270416,0.0063179,0.00725487,0.00295057,0.00659356,0.00576621,0.00136556,0.0375934,0.0375934,
0.000573892,0.00553704,0.00328788,0.00168007,0.0166214,0.00616225,0.00302867,0.00688208,2.45195e-06,0.0437758,0.0437758,
0.000980332,0.0021884,0.000679761,0.00244934,0.00109996,0.00538453,0.000554623,0.000177714,0.00136596,0.0148806,0.0148806,
0.000518836,0.000385474,0.00176666,0.00181451,0.00324817,0.00203613,0.00231625,0.00326896,0.00209706,0.017452,0.017452,
0.000500394,0.00159973,0.000147883,0.00130034,0.000175278,0.00470195,0.00194658,0.000124542,0.000929637,0.0114263,0.0114263,
0.0019828,0.00513546,0.00104571,0.00434973,0.00130286,0.0030925,0.00101074,0.00157454,0.00932701,0.0288213,0.0288213,
0.00377897,0.00364236,0.00171362,0.00852212,0.00313391,0.00365081,0.00162423,0.0027732,0.000366127,0.0292053,0.0292053,
0.00362238,0.00282143,0.00774329,0.00394878,0.00480872,0.00162326,0.00392489,0.00880306,0.00144165,0.0387375,0.0387375,
0.00338467,0.00322876,0.000920944,0.00263982,0.00307633,0.000603374,0.00123901,0.00422918,0.00306548,0.0223876,0.0223876,
0.00226388,0.00291768,0.00477616,0.00527223,0.00267007,0.000257718,0.000519336,0.000778955,0.000521158,0.0199772,0.0199772,
0.0012611,0.000520766,0.00214728,0.000718121,0.00605334,0.00783988,0.00493129,0.00176865,0.0049499,0.0301903,0.0301903,
0.00067556,0.00105943,0.00012019,0.00238873,0.00921382,0.0012012,0.00114426,0.00117815,0.000474793,0.0174561,0.0174561,
2.85753e-05,0.000133854,0.000734288,0.00173739,0.000944398,0.000389618,0.000883142,0.000231038,0.000267535,0.00534984,0.00534984,
0.0024753,0.000194751,7.45729e-05,0.000914128,0.00148801,0.000206426,0.0013021,0.00430326,0.00199502,0.0129536,0.0129536,
0.00458459,0.00174719,0.000836065,0.00287397,0.00224255,0.00124996,0.00243781,1.21606e-05,0.018187,0.0341713,0.0341713,
0.00359851,0.00377475,0.000447177,0.00114029,0.000343065,0.000380458,0.00132318,0.00212636,0.000851301,0.0139851,0.0139851,
0.000102002,0.000433378,0.00155642,8.62292e-05,0.000524289,4.10687e-06,0.00218395,0.000432014,0.000233379,0.00555577,0.00555577,
0.00401217,0.00839428,0.00259574,0.000242869,0.00553244,0.00487971,0.00119834,0.00183352,0.00318884,0.0318779,0.0318779,
0.00303252,0.00131661,0.000888184,0.00192935,0.00151924,0.00365807,0.00338307,0.000131261,0.00538349,0.0212418,0.0212418,
0.00253568,0.00526317,0.00264795,0.00404085,0.00289461,0.0111071,0.00233118,0.00391177,0.00260806,0.0373404,0.0373404,
3.43857e-05,0.000185499,0.000234748,0.000683166,0.00129821,0.000981193,7.66839e-05,0.000478261,0.00242998,0.00640213,0.00640213,
0.00152389,0.00286508,0.00127825,0.00188717,0.00213853,0.00433824,0.00137778,0.00319115,0.000991348,0.0195914,0.0195914,
3.68628e-06,0.00203205,0.000367382,0.000639574,5.7471e-05,0.000265407,0.000891266,0.00113642,0.00117217,0.00656543,0.00656543,
0.000336978,0.000187155,0.000370374,0.000126603,0.000466092,7.23637e-05,1.0872e-05,9.09446e-05,0.000280123,0.00194151,0.00194151,
0.00426894,0.00116778,0.000592013,0.00770897,0.00222255,0.00271566,0.0001298,0.00108901,0.00132312,0.0212179,0.0212179,
0.00251855,0.00072245,0.000463168,0.000593644,0.000108367,0.00157564,0.00337086,0.00126201,0.000618121,0.0112328,0.0112328,
0.00065514,0.00637819,0.000282316,0.000372928,0.00752964,0.00128816,0.00201933,0.00111344,0.0022007,0.0218398,0.0218398,
0.00140556,0.00482509,0.00173786,0.00580911,0.00163082,0.00978138,0.010694,0.00109398,5.66326e-05,0.0370345,0.0370345,
0.00367573,0.000502999,0.000586877,0.00120608,7.89443e-05,0.00293465,0.00104622,1.44172e-05,0.00151375,0.0115597,0.0115597,
0.000740925,0.000219286,0.00751152,0.00265442,0.00849335,0.000483366,0.00239982,0.0112174,0.00377009,0.0374902,0.0374902,
0.00109404,0.000187206,0.000907866,0.00241096,0.000190524,0.00100836,5.44928e-06,0.00362512,0.00142962,0.0108592,0.0108592,
0.000229697,0.000166576,0.000117548,0.0011904,0.00222598,0.00307693,0.000932231,0.00296667,0.00320417,0.0141102,0.0141102,
0.00284141,0.00116359,0.00060798,0.00290193,0.000177567,0.00232032,0.000229618,0.00385976,0.000713739,0.0148159,0.0148159,
0.00136609,0.0104007,0.000293035,5.95291e-06,0.00469851,0.00346148,0.004687,0.00953125,0.000771814,0.0352159,0.0352159,
0.000526899,0.00161577,0.00397683,0.000840449,0.0028708,0.00521913,0.00251145,0.00315821,0.000132527,0.0208521,0.0208521,
0.000485927,0.00099728,0.00214983,0.000591599,0.000990123,0.000957919,0.00172615,0.000565147,0.0011376,0.00960157,0.00960157,
0.000868382,3.07667e-05,0.00015652,0.000129272,0.000726714,0.000441292,0.000791936,0.00751951,0.00142033,0.0120847,0.0120847,
0.00532189,0.0024659,0.0106423,0.00163347,9.31626e-05,0.00514871,0.00344194,0.0133193,2.89165e-05,0.0420956,0.0420956,
0.000400732,0.000897295,0.00167202,0.00177474,0.000189841,0.00240794,0.00248254,0.00321345,0.000572893,0.0136115,0.0136115,
0.0045594,0.00118783,0.00371278,0.00363116,0.0041142,0.00313197,0.00300791,0.0107026,0.00093561,0.0349835,0.0349835,
0.000103507,1.14382e-05,0.000504067,0.00183975,6.87439e-05,9.46891e-06,5.52799e-05,0.000113365,0.000446442,0.00315206,0.00315206,
0.00180265,0.00927958,0.00181065,0.00481302,0.00622021,0.0016208,0.000478127,0.00302423,0.000591044,0.0296403,0.0296403,
0.000668498,0.000545723,0.00013683,0.00240607,0.00141414,0.00297447,0.000526811,0.000219941,0.00109539,0.00998788,0.00998788,
0.00254745,0.000631762,2.41758e-05,0.00629184,0.00299309,0.000330291,0.00329169,0.00151516,0.00036694,0.0179924,0.0179924,
0.0108709,0.00164554,0.00613317,0.000910839,0.00597162,0.00837704,0.00607024,0.000844118,0.00371228,0.0445357,0.0445357,
0.00131627,0.000287825,0.000730073,0.000785946,0.00315385,0.00092373,0.000348446,0.00174389,0.000283103,0.00957313,0.00957313,
0.000960153,0.000663148,0.000721601,0.0014559,0.00191095,0.00027309,0.000516273,0.0034934,0.00302171,0.0130162,0.0130162,
0.00448416,0.00542827,0.000868557,0.00289537,0.00189497,0.000148099,0.00525499,0.00161644,0.00389426,0.0264851,0.0264851,
0.000710274,0.00113472,0.00233008,0.004801,0.000456473,9.11127e-05,0.00123654,1.49106e-05,0.00371809,0.0144932,0.0144932,
0.000483397,0.000483425,0.00431163,0.00200528,0.0061089,0.00198393,0.0049931,0.000402336,0.00789038,0.0286624,0.0286624,
0.00471457,0.00828165,0.00179565,0.00533415,0.000954828,0.00212905,0.0154175,0.000179524,0.00157358,0.0403805,0.0403805,
0.00669489,0.00220669,0.00217983,0.0107628,0.000965854,0.00699144,0.000654701,0.000374556,0.00377018,0.034601,0.034601,
0.000165112,0.0098368,0.00830597,0.00438847,0.00069291,0.00751559,0.00149247,0.00400106,0.000904199,0.0373026,0.0373026,
0.000304928,0.00196757,0.000937019,0.000129788,0.00239509,0.000486385,0.000170326,0.00032782,0.00283512,0.00955405,0.00955405,
0.0064937,0.00586878,0.00255529,0.000132878,0.000552409,0.00858185,0.00162911,0.000663031,0.0124151,0.0388921,0.0388921,
0.00685809,0.00696043,0.00214663,0.0046204,0.00466543,0.00254333,0.00451162,0.00111816,0.00109607,0.0345202,0.0345202,
0.00247822,0.000442103,0.00100734,0.00185358,0.000648767,0.000494932,0.000299519,0.000445768,0.000919694,0.00858993,0.00858993,
0.0033419,0.00145729,0.000406664,0.00101486,0.00435122,0.00221171,0.00317979,0.00355456,0.00589779,0.0254158,0.0254158,
0.0039551,0.00104695,0.00367189,0.00133846,0.00171104,0.000575664,0.00124398,0.00149984,0.000176922,0.0152198,0.0152198,
0.000579145,0.00115755,0.000525622,0.000138503,0.000904191,0.0012833,0.00158468,0.000319975,5.10301e-05,0.006544,0.006544,
0.00137129,0.00445238,0.0070934,0.00135477,0.000340058,0.00182961,0.002507,0.00254239,0.00310339,0.0245943,0.0245943,
0.000294796,1.36002e-06,0.000637162,0.00125496,9.57659e-05,0.000562841,9.91555e-06,7.20863e-05,1.41912e-05,0.00294308,0.00294308,
0.0248864,0.00277871,0.00555201,0.000748925,0.00599052,0.00375351,0.000162808,2.88373e-05,0.000841287,0.044743,0.044743,
0.00205559,0.000903324,0.000400168,0.000489022,0.000631917,0.00136881,0.00203059,0.00321624,0.00740844,0.0185041,0.0185041,
0.00639221,0.00103278,0.00209528,0.000138011,0.00637371,0.000668785,0.00971505,0.012521,0.00542809,0.0443649,0.0443649,
0.00853058,0.000857656,0.001988,0.00788696,0.000272769,0.00105936,0.000687125,0.0103106,0.00100489,0.0325979,0.0325979,
0.000497392,0.00115401,0.000149117,0.000615348,0.000617891,0.000845796,0.00119421,0.00116528,0.00480679,0.0110458,0.0110458,
0.00261581,0.00125482,0.00211438,0.00048917,0.0125998,0.0125866,0.00316498,0.000587519,0.00234876,0.0377618,0.0377618,
0.00110232,0.00784855,0.000432146,0.0057706,5.2278e-05,0.00295738,0.00231445,0.00824372,0.0105716,0.039293,0.039293,
0.00543784,0.00529654,0.00713153,0.00696605,0.00317055,0.00168966,0.000564319,0.00247755,0.000623567,0.0333576,0.0333576,
0.00128376,0.000584285,0.00040115,5.66168e-05,0.00168479,0.000896385,0.00147134,0.0049937,0.00409721,0.0154692,0.0154692,
0.000770345,0.00186139,0.00432743,0.00510242,0.00257935,0.000336776,0.00212303,0.00270754,0.000304501,0.0201128,0.0201128,
7.68312e-05,0.000678584,0.00181166,0.00157455,0.00176944,0.00422143,0.00129165,0.00111551,0.00697483,0.0195145,0.0195145,
0.000654578,0.00457552,0.00553074,0.00257343,0.00545864,0.00241167,0.00127106,0.00222599,0.00412865,0.0288303,0.0288303,
0.00209789,0.00426531,0.00169879,0.000842109,0.00895048,0.00575232,0.00428694,0.00299625,0.00359405,0.0344841,0.0344841,
0.000276304,0.00227504,0.00377503,0.00236326,0.00139242,0.000742,0.000505042,0.00123914,0.00284715,0.0154154,0.0154154,
0.00417227,0.00188918,0.000204348,0.00457922,0.00813852,0.00514789,0.000977055,0.0132443,0.00430582,0.0426586,0.0426586,
0.00254414,0.00506812,0.0110706,0.00245078,0.00673073,0.00413618,0.00308412,0.00637492,0.000797112,0.0422567,0.0422567,
0.000712712,0.000348396,0.000498765,0.00340819,0.00118244,0.000926834,0.000557884,0.00121468,0.000407596,0.0092575,0.0092575,
0.00623486,0.00251603,0.00126315,0.00464904,0.00253906,0.00180397,0.016787,0.00310526,0.00735338,0.0462518,0.0462518,
0.000984141,2.98646e-05,0.00351382,0.00122866,0.00389158,9.48105e-05,0.00107537,0.0047579,0.000323715,0.0158999,0.0158999,
0.00570887,0.00855335,0.00295257,0.000495154,0.000226734,0.00303601,0.0111688,0.000105105,0.00143033,0.033677,0.033677,
0.00273969,0.00154526,0.000388711,0.000632889,0.000945718,0.00385935,0.0010044,7.62623e-06,0.00183988,0.0129635,0.0129635,
0.0130631,0.00254862,0.0123381,0.00121496,0.00121877,0.00460855,0.00332198,0.00698665,0.00159636,0.0468972,0.0468972,
0.00149807,0.00205871,0.0161123,0.00191661,0.000961384,0.00141133,0.0152781,0.00176872,0.00033725,0.0413424,0.0413424,
0.00104686,0.000955155,0.000906098,0.00173809,0.00325174,0.00231081,0.00046332,0.00247595,0.00595017,0.0190982,0.0190982,
0.000446447,0.0058048,0.00284816,0.000707435,0.00202036,0.00380781,0.00558792,0.00713195,0.00138304,0.0297379,0.0297379,
0.0111224,0.000441917,0.003709,8.03919e-05,0.00268736,0.000143135,0.00105564,0.00508126,0.000822486,0.0251436,0.0251436,
0.00894905,0.00382127,0.0014163,0.00364762,0.00560174,0.00472665,0.00116089,0.00174398,0.000967386,0.0320349,0.0320349,
0.00438565,0.00387184,0.00283515,0.00299097,0.00340552,0.00122514,0.0015996,0.00524997,0.00196713,0.027531,0.027531,
0.0141394,0.00747519,0.00408788,0.0129372,0.000382631,0.000563965,0.0045674,0.000542245,0.00229744,0.0469934,0.0469934,
0.00119641,0.00297326,0.000349556,8.76309e-05,0.00267989,0.00681045,0.000884102,0.0020133,0.000559856,0.0175545,0.0175545,
0.00038743,0.00219342,0.00103812,0.00580741,0.00383699,0.000517982,0.00571189,0.00306094,0.00157326,0.0241274,0.0241274,
0.00139208,0.00168674,2.62922e-05,0.00364794,0.00300688,0.000759809,0.000322095,0.00129845,0.0037091,0.0158494,0.0158494,
0.00295853,0.000528536,0.000631213,0.00304376,0.0141881,0.010125,0.000692227,0.000339105,0.00269663,0.035203,0.035203,
0.00320611,0.00262319,0.000856665,0.00268629,0.00101317,0.00201719,0.000320398,0.000242165,0.00654846,0.0195136,0.0195136,
0.00393868,0.000959001,0.00349585,0.000835019,0.0069887,4.82999e-05,0.00199762,0.00571765,0.0096877,0.0336685,0.0336685,
0.00412203,0.00871028,0.00161239,0.000721379,0.00136754,0.00856095,0.00101611,0.00928545,0.00150051,0.0368966,0.0368966,
0.00166414,0.00105159,0.000708597,0.0109248,0.00143154,5.75216e-05,0.00158006,0.000577875,0.00335966,0.0213558,0.0213558,
0.000664675,0.00821288,0.00171722,0.00343818,0.00421074,0.00223341,0.00555434,0.00114822,0.0013372,0.0285169,0.0285169,
1.92858e-05,2.0314e-05,8.76658e-05,7.98377e-06,1.47613e-05,1.01184e-05,9.04869e-05,5.34572e-06,0.00011359,0.000369552,0.000369552,
0.000869676,0.00449083,0.0003327,0.00606973,0.00270342,0.00446255,0.000374921,0.0054402,0.00107962,0.0258236,0.0258236,
0.00326252,0.00492193,0.000259873,0.00275802,0.00535967,0.00722513,0.000866103,0.000669577,0.00061154,0.0259344,0.0259344,
0.00485324,0.00053625,0.00318114,0.00137625,0.00241572,0.00411935,0.0013787,0.0171628,0.00106546,0.0360889,0.0360889,
0.0001922,0.00215951,0.0019281,0.00226258,0.0111301,0.000714942,3.29003e-06,0.00229673,0.00333123,0.0240186,0.0240186,
4.05943e-05,0.00123478,0.000491661,0.000124897,0.000108211,0.000627843,0.000236824,0.000149495,0.000293523,0.00330783,0.00330783,
0.00355192,0.000115458,0.0021081,0.0118259,0.00690527,0.00134879,0.000781721,0.00604686,0.000209324,0.0328933,0.0328933,
0.0102535,0.00101586,0.0075138,9.14454e-05,0.00429376,0.00265347,0.00143055,0.00195394,0.0147529,0.0439593,0.0439593,
9.58791e-05,0.00171436,0.00734661,0.00546088,0.0014687,0.000726773,0.00577714,0.00112324,0.00239353,0.0261071,0.0261071,
0.00481354,0.000896859,0.00381295,0.00122562,0.00190355,0.00221356,0.00684914,0.0139548,0.000940494,0.0366106,0.0366106,
0.00080049,0.0025282,0.00226934,0.00710861,0.0128265,0.00685478,0.00978339,0.00382065,0.000446246,0.0464382,0.0464382,
0.000509469,0.000293306,0.000307627,0.000416848,0.00420515,0.00346315,0.00136856,0.000973234,0.00796181,0.0194992,0.0194992,
0.00328011,0.00252804,0.0127828,0.00488075,0.00248224,0.00261699,0.00366651,0.0102423,0.00432413,0.0468039,0.0468039,
0.00162296,0.000204328,0.00134258,0.00132962,0.0038293,0.000208358,0.00224923,0.00116098,0.000234406,0.0121818,0.0121818,
0.00528352,0.0118424,0.00138669,0.00693774,0.00683249,0.00182575,9.92529e-05,0.00483527,0.0027558,0.0417989,0.0417989,
9.17877e-05,0.000361576,0.000858334,0.000606523,0.000322648,0.00126308,0.000222805,0.000238025,0.000121892,0.00408667,0.00408667,
0.000226753,0.000496107,0.00289376,0.00322755,0.00789818,0.00386855,0.00230385,0.00546441,0.0079853,0.0343645,0.0343645,
0.00261658,0.00485915,0.00224012,0.00214881,0.00130973,0.0030243,0.00573429,0.00119906,0.00784388,0.0309759,0.0309759,
0.000192888,0.000299701,0.00324582,0.000831912,0.0014197,0.00945808,0.000369835,0.011051,0.00742723,0.0342961,0.0342961,
6.50354e-05,0.000737773,0.000315845,1.10116e-05,0.000194223,0.00115174,0.00015178,0.000110999,0.00124415,0.00398256,0.00398256,
0.00175406,0.00325655,0.00346936,0.00126837,0.000534728,0.001518,0.00186271,0.000700318,0.00298423,0.0173483,0.0173483,
0.00134927,0.00103102,0.00177994,0.000154089,0.00500323,0.00187247,0.00179437,0.000148624,0.00115527,0.0142883,0.0142883,
0.000334957,0.0110224,0.00165945,0.00485098,0.00108887,0.00655136,0.00849163,0.0067315,0.000208605,0.0409398,0.0409398,
0.00114233,0.00982428,0.00128907,0.00530244,0.000384377,0.0039924,0.00963986,0.0086256,0.00489859,0.0450989,0.0450989,
0.00232706,0.00419023,2.4569e-05,0.00027853,0.00971226,5.92247e-05,2.66642e-05,0.00119551,0.00471959,0.0225336,0.0225336,
0.00279738,0.00329879,0.000629171,0.00532349,0.00272708,0.00703077,0.000114112,0.00488709,0.00128548,0.0280934,0.0280934,
5.63974e-05,0.00101646,0.0142662,0.00452636,0.00442334,0.00218593,0.00313552,0.00283207,0.00771752,0.0401598,0.0401598,
0.00103092,0.00102591,0.000598219,0.000646706,0.000222637,0.000498503,0.000188795,0.000346878,0.00134099,0.00589956,0.00589956,
0.00136651,0.000227797,0.000813056,0.00162784,0.000449609,0.000514516,0.00275889,0.000346392,0.000113984,0.0082186,0.0082186,
5.37316e-05,8.92423e-05,1.48005e-05,4.02008e-06,6.75208e-05,2.84167e-05,7.14207e-05,5.04795e-05,5.33162e-05,0.000432948,0.000432948,
0.0061428,0.000465413,0.00343026,0.00269133,0.00633292,0.000496284,0.00223449,0.00166128,0.00280643,0.0262612,0.0262612,
0.0020428,0.000476911,0.0015682,0.000225853,0.00225923,0.000801989,0.00115925,0.000175942,6.39672e-05,0.00877413,0.00877414,
0.00418291,0.00312398,0.00208456,0.00916262,0.00519631,0.00755438,0.00294142,0.0068526,0.00378756,0.0448863,0.0448863,
0.000832834,0.000497059,0.000133229,0.00238705,0.00180967,0.001612,0.00262782,0.000619628,0.000929465,0.0114488,0.0114488,
0.000206469,0.00864725,0.000815771,0.000447479,0.00151447,0.0101615,0.000499411,0.0019674,0.0112975,0.0355572,0.0355572,
0.00519757,0.00224131,0.0172698,0.000640819,0.00184416,0.00440835,0.00811038,0.00162883,0.00179784,0.043139,0.043139,
0.00670068,0.00491365,0.00176327,0.00734728,0.00359963,0.00595558,0.0013968,0.00833399,0.00251067,0.0425216,0.0425216,
0.00190168,0.000791616,0.000666979,0.000579687,0.00206172,0.00115026,0.000146677,0.000658676,0.00377548,0.0117328,0.0117328,
0.00226641,0.0104882,0.000768964,0.00636933,0.000201313,0.00183158,0.000296058,0.00670652,0.00716007,0.0360884,0.0360884,
0.00190851,0.00512327,0.00616085,0.00141611,0.00092439,0.00714286,0.000957457,0.00652443,0.00995064,0.0401085,0.0401085,
0.00372741,0.00226981,0.000270789,0.000792281,0.000579652,0.000586179,0.000581361,0.000147695,0.000631047,0.00958622,0.00958622,
0.00488506,0.000393273,0.0056972,0.00807374,0.00622241,0.00606198,0.00108861,0.00551024,0.00917358,0.0471061,0.0471061,
0.00122675,0.00418955,0.00308018,0.00603361,0.00321217,0.00201963,0.00352016,0.0106118,0.00300796,0.0369018,0.0369018,
0.00642361,0.00449369,0.00216585,0.00107121,0.00412068,0.00629169,0.00817707,0.0057878,0.000951593,0.0394832,0.0394832,
0.00220174,0.00048478,0.000145917,0.00116118,0.000227751,0.0105473,3.88716e-05,0.00275369,0.00140563,0.0189668,0.0189668,
0.00104721,0.00126463,2.10309e-05,0.000622759,0.00115669,8.69227e-05,0.00200646,0.000605614,0.000186897,0.00699821,0.00699821,
0.00120525,0.00183534,0.00476226,0.00387827,0.00572057,0.000128603,0.00547703,0.000809053,0.00523166,0.029048,0.029048,
0.0010136,0.00104145,0.00727428,0.000402067,0.000293467,0.00244252,0.00133709,0.0088238,0.000224941,0.0228532,0.0228532,
0.0011366,0.000683281,0.00046338,0.00269252,0.00610831,8.8602e-05,0.0105732,0.00324783,0.000575199,0.025569,0.025569,
0.0013216,2.73792e-05,0.000351943,0.000179122,0.000822805,0.000311037,0.00134626,0.000142039,0.000246856,0.00474905,0.00474905,
0.00106236,0.00232343,0.00298629,0.00571813,0.00394943,0.000204805,0.00287684,0.00271268,0.0047251,0.0265591,0.0265591,
0.000443484,0.0046292,0.00183264,0.00151511,0.00819938,0.00216922,0.0137951,0.00542952,0.00160428,0.039618,0.039618,
0.00744514,0.000714793,0.000469689,0.00906674,0.00209595,0.00138488,0.0088946,0.00454363,0.00404469,0.0386601,0.0386601,
0.000675359,0.00142674,0.00245301,0.00193091,0.00290373,0.000162386,0.000838886,0.000260354,0.00124952,0.0119009,0.0119009,
0.00456789,0.00892417,0.0111707,7.95608e-07,0.00728323,0.00235454,0.00334353,0.00111804,0.00107163,0.0398345,0.0398345,
0.0213061,0.00410685,0.00385643,3.11307e-05,0.000852606,0.00722561,0.00260399,0.00187008,0.00460926,0.0464621,0.0464621,
0.0017438,0.00140442,0.000400518,0.000281704,0.00194413,0.00115495,0.00113461,0.00246113,0.00645254,0.0169778,0.0169778,
0.000290755,0.00039857,0.000529801,2.98811e-05,0.000459365,0.000378456,0.000673183,6.44887e-05,2.01013e-05,0.0028446,0.0028446,
0.000284863,0.001297,0.00820205,0.00616131,0.00285253,0.0129847,0.00634403,0.00237234,0.00403242,0.0445313,0.0445313,
0.00781479,0.00133593,0.0024044,0.0056154,0.00319801,0.00617274,0.00869473,0.00143689,0.00381014,0.040483,0.040483,
0.000710873,0.000215107,4.94548e-06,0.00141331,0.000112122,0.00236732,0.00108735,0.00013214,0.000868923,0.0069121,0.0069121,
